year,district_code,district,party,candidate,incumbent,votes,pct,province_code,province,province_abbr,region,regional_votes,region_pct,natl_votes,natl_pct,pct_lag,region_lag,natl_lag,incumbent_running,pct_change,region_change,natl_change,incumbent_last
2011,10001,Avalon,Independent,Randy Wayne Dawe,N,276,0.007580751483190508,10,Newfoundland and Labrador,NL,Atlantic,2458,0.0021628394615251273,63375,0.0043042030755271335,NA,NA,NA,Liberal,NA,NA,NA,Liberal
2006,10001,Avalon,Liberal,Bill Morrow,N,14318,0.3858051304160379,10,Newfoundland and Labrador,NL,Atlantic,475446,0.3994199981349882,4479415,0.30231267680936674,0.5834340991535671,0.437899618434807,0.3671748659146643,Open,-0.19762896873752922,-0.03847962029981883,-0.06486218910529756,Liberal
2008,10001,"Avalon""",Liberal,Scott Andrews,N,14866,0.4528313381461513,10,Newfoundland and Labrador,NL,Atlantic,376042,0.3504382784964895,3633185,0.2626216415525071,0.3858051304160379,0.3994199981349882,0.30231267680936674,Conservative,0.06702620773011336,-0.04898171963849868,-0.03969103525685963,Open
2011,10001,Avalon,Liberal,Scott Andrews,Y,16008,0.4396835860250494,10,Newfoundland and Labrador,NL,Atlantic,333172,0.29316417781743276,2783076,0.18901655666470615,0.4528313381461513,0.3504382784964895,0.2626216415525071,Liberal,-0.013147752121101863,-0.05727410067905675,-0.07360508488780096,Conservative
2015,10001,Avalon,Liberal,Ken McDonald,N,23528,0.5590457634367724,10,Newfoundland and Labrador,NL,Atlantic,769000,0.5872909923766727,6942937,0.3946763851658088,0.4396835860250494,0.29316417781743276,0.18901655666470615,Open,0.11936217741172295,0.29412681455923995,0.20565982850110262,Liberal
2019,10001,Avalon,Liberal,Kenneth McDonald,Y,19122,0.4626215706198287,10,Newfoundland and Labrador,NL,Atlantic,532505,0.4088945438238691,6018728,0.33122930755142294,0.5590457634367724,0.5872909923766727,0.3946763851658088,Liberal,-0.09642419281694364,-0.17839644855280362,-0.06344707761438584,Open
2006,10001,Avalon,NDP,Eugene Conway,N,3365,0.09067148092261264,10,Newfoundland and Labrador,NL,Atlantic,270110,0.22691816882725202,2589597,0.17477014318331874,0.1097817094125883,0.22607275964347848,0.15684423512676032,Open,-0.019110228489975664,8.454091837735433e-4,0.017925908056558415,Liberal
2008,10001,"Avalon""",NDP,Randy Wayne Dawe,N,5707,0.17384020226019678,10,Newfoundland and Labrador,NL,Atlantic,279528,0.2604956656744904,2515288,0.18181542187841318,0.09067148092261264,0.22691816882725202,0.17477014318331874,Conservative,0.08316872133758414,0.033577496847238375,0.007045278695094442,Open
2011,10001,Avalon,NDP,Matthew Martin Fuchs,N,5157,0.14164469347396177,10,Newfoundland and Labrador,NL,Atlantic,335453,0.29517127171968616,4512411,0.3064667977000784,0.17384020226019678,0.2604956656744904,0.18181542187841318,Liberal,-0.032195508786235005,0.03467560604519576,0.12465137582166522,Conservative
2015,10001,Avalon,NDP,Jeannie Baldwin,N,6075,0.14434728888466472,10,Newfoundland and Labrador,NL,Atlantic,234699,0.17924136361484097,3469368,0.19721878810796234,0.14164469347396177,0.29517127171968616,0.3064667977000784,Open,0.002702595410702946,-0.11592990810484519,-0.10924800959211606,Liberal
2019,10001,Avalon,NDP,Lea Mary Movelle,N,7142,0.17278753568490832,10,Newfoundland and Labrador,NL,Atlantic,206173,0.15831403420399537,2903722,0.15980084618906734,0.14434728888466472,0.17924136361484097,0.19721878810796234,Liberal,0.028440246800243596,-0.020927329410845602,-0.037417941918895,Open
2006,10002,Bonavista--Gander--Grand Falls--Windsor,Conservative,Aaron Hynes,N,15376,0.4027766863130321,10,Newfoundland and Labrador,NL,Atlantic,410780,0.3450943889188056,5374071,0.362692402774378,0.4160680871612241,0.300350537626465,0.29620252753954146,Liberal,-0.013291400848192025,0.0447438512923406,0.06648987523483652,Conservative
2008,10002,"Bonavista--Gander--Grand Falls--Windsor""",Conservative,Andrew House,N,4354,0.1523016650342801,10,Newfoundland and Labrador,NL,Atlantic,318021,0.29636777744436016,5209069,0.37653305618631494,0.4027766863130321,0.3450943889188056,0.362692402774378,Liberal,-0.250475021278752,-0.04872661147444546,0.013840653411936965,Liberal
2011,10002,Bonavista--Gander--Grand Falls--Windsor,Conservative,Aaron Hynes,N,8595,0.27586096222357737,10,Newfoundland and Labrador,NL,Atlantic,430348,0.3786711296128623,5835270,0.39631064426873713,0.1523016650342801,0.29636777744436016,0.37653305618631494,Liberal,0.12355929718929726,0.08230335216850215,0.019777588082422193,Liberal
2015,10002,Bonavista--Burin--Trinity,Conservative,Mike Windsor,N,3534,0.10070671378091872,10,Newfoundland and Labrador,NL,Atlantic,249136,0.19026700738199576,5613633,0.3191111168209498,0.27586096222357737,0.3786711296128623,0.39631064426873713,Liberal,-0.17515424844265864,-0.18840412223086656,-0.07719952744778735,Liberal
2019,10002,Bonavista--Burin--Trinity,Conservative,Sharon Vokey,N,12697,0.39457410112184965,10,Newfoundland and Labrador,NL,Atlantic,372812,0.2862711010639605,6239227,0.343364052814173,0.10070671378091872,0.19026700738199576,0.3191111168209498,Liberal,0.29386738734093093,0.09600409368196472,0.0242529359932232,Liberal
2006,10002,Bonavista--Gander--Grand Falls--Windsor,Green,Judy Davis,N,265,0.006941715782580223,10,Newfoundland and Labrador,NL,Atlantic,27208,0.022857315676768252,664068,0.04481749841518202,0.011076235890625943,0.030437488687866374,0.043065145951607785,Liberal,-0.00413452010804572,-0.0075801730110981215,0.0017523524635742332,Conservative
2008,10002,"Bonavista--Gander--Grand Falls--Windsor""",Green,Robert Karl O'Connor,N,568,0.01986847628375542,10,Newfoundland and Labrador,NL,Atlantic,64279,0.05990241011237002,937613,0.06777454635560008,0.006941715782580223,0.022857315676768252,0.04481749841518202,Liberal,0.012926760501175198,0.037045094435601764,0.022957047940418064,Liberal
2011,10002,Bonavista--Gander--Grand Falls--Windsor,Green,Robyn Kenny,N,279,0.008954649035529736,10,Newfoundland and Labrador,NL,Atlantic,33974,0.029894348196035262,572095,0.03885464392100505,0.01986847628375542,0.05990241011237002,0.06777454635560008,Liberal,-0.010913827248225686,-0.030008061916334757,-0.02891990243459503,Liberal
2015,10002,Bonavista--Burin--Trinity,Green,Tyler John Colbourne,N,297,0.00846346745697025,10,Newfoundland and Labrador,NL,Atlantic,46234,0.035309248038417534,602933,0.03427417200201825,0.008954649035529736,0.029894348196035262,0.03885464392100505,Liberal,-4.911815785594853e-4,0.005414899842382272,-0.004580471918986799,Liberal
2019,10002,Bonavista--Burin--Trinity,Green,Kelsey Reichel,N,920,0.028590074272040772,10,Newfoundland and Labrador,NL,Atlantic,159846,0.12274092684964494,1189607,0.06546777041067907,0.00846346745697025,0.035309248038417534,0.03427417200201825,Liberal,0.020126606815070523,0.0874316788112274,0.031193598408660816,Liberal
2006,10002,Bonavista--Gander--Grand Falls--Windsor,Liberal,Scott Simms,Y,19866,0.5203929273084479,10,Newfoundland and Labrador,NL,Atlantic,475446,0.3994199981349882,4479415,0.30231267680936674,0.4819822538781916,0.437899618434807,0.3671748659146643,Liberal,0.03841067343025628,-0.03847962029981883,-0.06486218910529756,Conservative
2008,10002,"Bonavista--Gander--Grand Falls--Windsor""",Liberal,Scott Simms,Y,20089,0.7027074296907794,10,Newfoundland and Labrador,NL,Atlantic,376042,0.3504382784964895,3633185,0.2626216415525071,0.5203929273084479,0.3994199981349882,0.30231267680936674,Liberal,0.1823145023823315,-0.04898171963849868,-0.03969103525685963,Liberal
2011,10002,Bonavista--Gander--Grand Falls--Windsor,Liberal,Scott Simms,Y,17977,0.576981095740925,10,Newfoundland and Labrador,NL,Atlantic,333172,0.29316417781743276,2783076,0.18901655666470615,0.7027074296907794,0.3504382784964895,0.2626216415525071,Liberal,-0.12572633394985433,-0.05727410067905675,-0.07360508488780096,Liberal
2015,10002,Bonavista--Burin--Trinity,Liberal,Judy M. Foote,Y,28704,0.8179642083665792,10,Newfoundland and Labrador,NL,Atlantic,769000,0.5872909923766727,6942937,0.3946763851658088,0.576981095740925,0.29316417781743276,0.18901655666470615,Liberal,0.2409831126256542,0.29412681455923995,0.20565982850110262,Liberal
2019,10002,Bonavista--Burin--Trinity,Liberal,Churence Rogers,Y,14707,0.4570371981727213,10,Newfoundland and Labrador,NL,Atlantic,532505,0.4088945438238691,6018728,0.33122930755142294,0.8179642083665792,0.5872909923766727,0.3946763851658088,Liberal,-0.3609270101938579,-0.17839644855280362,-0.06344707761438584,Liberal
2006,10002,Bonavista--Gander--Grand Falls--Windsor,NDP,Sandra Cooze,N,2668,0.06988867059593976,10,Newfoundland and Labrador,NL,Atlantic,270110,0.22691816882725202,2589597,0.17477014318331874,0.08049133820245065,0.22607275964347848,0.15684423512676032,Liberal,-0.010602667606510893,8.454091837735433e-4,0.017925908056558415,Conservative
2008,10002,"Bonavista--Gander--Grand Falls--Windsor""",NDP,Jason Holley,N,3577,0.12512242899118511,10,Newfoundland and Labrador,NL,Atlantic,279528,0.2604956656744904,2515288,0.18181542187841318,0.06988867059593976,0.22691816882725202,0.17477014318331874,Liberal,0.05523375839524536,0.033577496847238375,0.007045278695094442,Liberal
2011,10002,Bonavista--Gander--Grand Falls--Windsor,NDP,Clyde Bridger,N,4306,0.1382032929999679,10,Newfoundland and Labrador,NL,Atlantic,335453,0.29517127171968616,4512411,0.3064667977000784,0.12512242899118511,0.2604956656744904,0.18181542187841318,Liberal,0.013080864008782778,0.03467560604519576,0.12465137582166522,Liberal
2015,10002,Bonavista--Burin--Trinity,NDP,Jenn Brown,N,2557,0.07286561039553174,10,Newfoundland and Labrador,NL,Atlantic,234699,0.17924136361484097,3469368,0.19721878810796234,0.1382032929999679,0.29517127171968616,0.3064667977000784,Liberal,-0.06533768260443615,-0.11592990810484519,-0.10924800959211606,Liberal
2019,10002,Bonavista--Burin--Trinity,NDP,Matthew Cooper,N,3855,0.11979862643338823,10,Newfoundland and Labrador,NL,Atlantic,206173,0.15831403420399537,2903722,0.15980084618906734,0.07286561039553174,0.17924136361484097,0.19721878810796234,Liberal,0.04693301603785649,-0.020927329410845602,-0.037417941918895,Liberal
2006,10003,Humber--St. Barbe--Baie Verte,Conservative,Cyril Jr. Pelley,N,10137,0.3116104638652362,10,Newfoundland and Labrador,NL,Atlantic,410780,0.3450943889188056,5374071,0.362692402774378,0.2295243110408987,0.300350537626465,0.29620252753954146,Liberal,0.08208615282433751,0.0447438512923406,0.06648987523483652,Liberal
2008,10003,"Humber--St. Barbe--Baie Verte""",Conservative,Lorne Robinson,N,2799,0.10633690449054023,10,Newfoundland and Labrador,NL,Atlantic,318021,0.29636777744436016,5209069,0.37653305618631494,0.3116104638652362,0.3450943889188056,0.362692402774378,Liberal,-0.205273559374696,-0.04872661147444546,0.013840653411936965,Liberal
2011,10003,Humber--St. Barbe--Baie Verte,Conservative,Trevor Taylor,N,7559,0.2518491370693676,10,Newfoundland and Labrador,NL,Atlantic,430348,0.3786711296128623,5835270,0.39631064426873713,0.10633690449054023,0.29636777744436016,0.37653305618631494,Liberal,0.1455122325788274,0.08230335216850215,0.019777588082422193,Liberal
2015,10003,Coast of Bays--Central--Notre Dame,Conservative,Kevin George O'Brien,N,6479,0.18277476867524262,10,Newfoundland and Labrador,NL,Atlantic,249136,0.19026700738199576,5613633,0.3191111168209498,0.2518491370693676,0.3786711296128623,0.39631064426873713,Liberal,-0.06907436839412501,-0.18840412223086656,-0.07719952744778735,Liberal
2019,10003,Coast of Bays--Central--Notre Dame,Conservative,Alex Bracci,N,12081,0.3534316306828155,10,Newfoundland and Labrador,NL,Atlantic,372812,0.2862711010639605,6239227,0.343364052814173,0.18277476867524262,0.19026700738199576,0.3191111168209498,Liberal,0.1706568620075729,0.09600409368196472,0.0242529359932232,Liberal
2006,10003,Humber--St. Barbe--Baie Verte,Green,Martin Hanzalek,N,339,0.010420829362761673,10,Newfoundland and Labrador,NL,Atlantic,27208,0.022857315676768252,664068,0.04481749841518202,0.01348077935755661,0.030437488687866374,0.043065145951607785,Liberal,-0.0030599499947949367,-0.0075801730110981215,0.0017523524635742332,Liberal
2011,10003,Humber--St. Barbe--Baie Verte,Green,Robin Blair Gosse,N,253,0.008429399613513694,10,Newfoundland and Labrador,NL,Atlantic,33974,0.029894348196035262,572095,0.03885464392100505,0.010420829362761673,0.022857315676768252,0.04481749841518202,Liberal,-0.001991429749247979,0.00703703251926701,-0.005962854494176967,Liberal
2015,10003,Coast of Bays--Central--Notre Dame,Green,Elizabeth Perry,N,271,0.007645001128413451,10,Newfoundland and Labrador,NL,Atlantic,46234,0.035309248038417534,602933,0.03427417200201825,0.008429399613513694,0.029894348196035262,0.03885464392100505,Liberal,-7.843984851002425e-4,0.005414899842382272,-0.004580471918986799,Liberal
2019,10003,Coast of Bays--Central--Notre Dame,Green,Byron White,N,1363,0.03987478790006436,10,Newfoundland and Labrador,NL,Atlantic,159846,0.12274092684964494,1189607,0.06546777041067907,0.007645001128413451,0.035309248038417534,0.03427417200201825,Liberal,0.032229786771650906,0.0874316788112274,0.031193598408660816,Liberal
2011,10003,Humber--St. Barbe--Baie Verte,Independent,Wayne R. Bennett,N,332,0.01106150463117212,10,Newfoundland and Labrador,NL,Atlantic,2458,0.0021628394615251273,63375,0.0043042030755271335,NA,NA,NA,Liberal,NA,NA,NA,Liberal
2006,10003,Humber--St. Barbe--Baie Verte,Liberal,Gerry Byrne,Y,17208,0.5289723648212474,10,Newfoundland and Labrador,NL,Atlantic,475446,0.3994199981349882,4479415,0.30231267680936674,0.6255924170616114,0.437899618434807,0.3671748659146643,Liberal,-0.09662005224036396,-0.03847962029981883,-0.06486218910529756,Liberal
2008,10003,"Humber--St. Barbe--Baie Verte""",Liberal,Gerry Byrne,Y,17956,0.6821670085859737,10,Newfoundland and Labrador,NL,Atlantic,376042,0.3504382784964895,3633185,0.2626216415525071,0.5289723648212474,0.3994199981349882,0.30231267680936674,Liberal,0.15319464376472625,-0.04898171963849868,-0.03969103525685963,Liberal
2011,10003,Humber--St. Barbe--Baie Verte,Liberal,Gerry Byrne,Y,17119,0.5703671619910708,10,Newfoundland and Labrador,NL,Atlantic,333172,0.29316417781743276,2783076,0.18901655666470615,0.6821670085859737,0.3504382784964895,0.2626216415525071,Liberal,-0.11179984659490283,-0.05727410067905675,-0.07360508488780096,Liberal
2015,10003,Coast of Bays--Central--Notre Dame,Liberal,Scott Simms,Y,26523,0.7482227488151659,10,Newfoundland and Labrador,NL,Atlantic,769000,0.5872909923766727,6942937,0.3946763851658088,0.5703671619910708,0.29316417781743276,0.18901655666470615,Liberal,0.17785558682409508,0.29412681455923995,0.20565982850110262,Liberal
2019,10003,Coast of Bays--Central--Notre Dame,Liberal,Scott Simms,Y,16514,0.4831197706395179,10,Newfoundland and Labrador,NL,Atlantic,532505,0.4088945438238691,6018728,0.33122930755142294,0.7482227488151659,0.5872909923766727,0.3946763851658088,Liberal,-0.26510297817564804,-0.17839644855280362,-0.06344707761438584,Liberal
2006,10003,Humber--St. Barbe--Baie Verte,NDP,Holly Pike,N,4847,0.14899634195075467,10,Newfoundland and Labrador,NL,Atlantic,270110,0.22691816882725202,2589597,0.17477014318331874,0.1314024925399333,0.22607275964347848,0.15684423512676032,Liberal,0.01759384941082137,8.454091837735433e-4,0.017925908056558415,Liberal
2008,10003,"Humber--St. Barbe--Baie Verte""",NDP,Mark Kennedy,N,4603,0.17487273003571158,10,Newfoundland and Labrador,NL,Atlantic,279528,0.2604956656744904,2515288,0.18181542187841318,0.14899634195075467,0.22691816882725202,0.17477014318331874,Liberal,0.025876388084956903,0.033577496847238375,0.007045278695094442,Liberal
2011,10003,Humber--St. Barbe--Baie Verte,NDP,Shelley Senior,N,4751,0.15829279669487573,10,Newfoundland and Labrador,NL,Atlantic,335453,0.29517127171968616,4512411,0.3064667977000784,0.17487273003571158,0.2604956656744904,0.18181542187841318,Liberal,-0.01657993334083585,0.03467560604519576,0.12465137582166522,Liberal
2015,10003,Coast of Bays--Central--Notre Dame,NDP,Claudette Menchenton,N,2175,0.06135748138117807,10,Newfoundland and Labrador,NL,Atlantic,234699,0.17924136361484097,3469368,0.19721878810796234,0.15829279669487573,0.29517127171968616,0.3064667977000784,Liberal,-0.09693531531369766,-0.11592990810484519,-0.10924800959211606,Liberal
2019,10003,Coast of Bays--Central--Notre Dame,NDP,Noel Joe,N,4224,0.12357381077760225,10,Newfoundland and Labrador,NL,Atlantic,206173,0.15831403420399537,2903722,0.15980084618906734,0.06135748138117807,0.17924136361484097,0.19721878810796234,Liberal,0.062216329396424186,-0.020927329410845602,-0.037417941918895,Liberal
2006,10004,Labrador,Conservative,Joe Goudie,N,4528,0.3966710468681559,10,Newfoundland and Labrador,NL,Atlantic,410780,0.3450943889188056,5374071,0.362692402774378,0.15771093838008335,0.300350537626465,0.29620252753954146,Liberal,0.23896010848807256,0.0447438512923406,0.06648987523483652,Liberal
2008,10004,"Labrador""",Conservative,Lacey Lewis,N,615,0.07965289470275871,10,Newfoundland and Labrador,NL,Atlantic,318021,0.29636777744436016,5209069,0.37653305618631494,0.3966710468681559,0.3450943889188056,0.362692402774378,Liberal,-0.3170181521653972,-0.04872661147444546,0.013840653411936965,Liberal
2011,10004,Labrador,Conservative,Peter Penashue,N,4256,0.3980546202768425,10,Newfoundland and Labrador,NL,Atlantic,430348,0.3786711296128623,5835270,0.39631064426873713,0.07965289470275871,0.29636777744436016,0.37653305618631494,Liberal,0.3184017255740838,0.08230335216850215,0.019777588082422193,Liberal
2015,10004,Labrador,Conservative,Peter Penashue,N,1716,0.13868908106360625,10,Newfoundland and Labrador,NL,Atlantic,249136,0.19026700738199576,5613633,0.3191111168209498,0.3980546202768425,0.3786711296128623,0.39631064426873713,Liberal,-0.25936553921323624,-0.18840412223086656,-0.07719952744778735,Liberal
2019,10004,Labrador,Conservative,Larry Flemming,N,3548,0.31071021980909014,10,Newfoundland and Labrador,NL,Atlantic,372812,0.2862711010639605,6239227,0.343364052814173,0.13868908106360625,0.19026700738199576,0.3191111168209498,Liberal,0.1720211387454839,0.09600409368196472,0.0242529359932232,Liberal
2006,10004,Labrador,Green,Gail Zwicker,N,82,0.00718353044240035,10,Newfoundland and Labrador,NL,Atlantic,27208,0.022857315676768252,664068,0.04481749841518202,0.020051819308324885,0.030437488687866374,0.043065145951607785,Liberal,-0.012868288865924535,-0.0075801730110981215,0.0017523524635742332,Liberal
2008,10004,"Labrador""",Green,Nyssa Christine McLeod,N,302,0.039114104390622975,10,Newfoundland and Labrador,NL,Atlantic,64279,0.05990241011237002,937613,0.06777454635560008,0.00718353044240035,0.022857315676768252,0.04481749841518202,Liberal,0.03193057394822262,0.037045094435601764,0.022957047940418064,Liberal
2011,10004,Labrador,Green,George C.R. Barrett,N,139,0.013000374111485222,10,Newfoundland and Labrador,NL,Atlantic,33974,0.029894348196035262,572095,0.03885464392100505,0.039114104390622975,0.05990241011237002,0.06777454635560008,Liberal,-0.026113730279137753,-0.030008061916334757,-0.02891990243459503,Liberal
2019,10004,Labrador,Green,Tyler Colbourne,N,224,0.019616428759085733,10,Newfoundland and Labrador,NL,Atlantic,159846,0.12274092684964494,1189607,0.06546777041067907,0.013000374111485222,0.029894348196035262,0.03885464392100505,Liberal,0.006616054647600511,0.09284657865360968,0.026613126489674017,Liberal
2006,10004,Labrador,Liberal,Todd Norman Russell,Y,5768,0.5053000438020149,10,Newfoundland and Labrador,NL,Atlantic,475446,0.3994199981349882,4479415,0.30231267680936674,0.6222823025797003,0.437899618434807,0.3671748659146643,Liberal,-0.11698225877768542,-0.03847962029981883,-0.06486218910529756,Liberal
2008,10004,"Labrador""",Liberal,Todd Russell,Y,5426,0.7027587100116566,10,Newfoundland and Labrador,NL,Atlantic,376042,0.3504382784964895,3633185,0.2626216415525071,0.5053000438020149,0.3994199981349882,0.30231267680936674,Liberal,0.1974586662096417,-0.04898171963849868,-0.03969103525685963,Liberal
2011,10004,Labrador,Liberal,Todd Russell,Y,4177,0.39066591844369625,10,Newfoundland and Labrador,NL,Atlantic,333172,0.29316417781743276,2783076,0.18901655666470615,0.7027587100116566,0.3504382784964895,0.2626216415525071,Liberal,-0.3120927915679603,-0.05727410067905675,-0.07360508488780096,Liberal
2015,10004,Labrador,Liberal,Yvonne Jones,Y,8878,0.7175301058756971,10,Newfoundland and Labrador,NL,Atlantic,769000,0.5872909923766727,6942937,0.3946763851658088,0.39066591844369625,0.29316417781743276,0.18901655666470615,Liberal,0.32686418743200085,0.29412681455923995,0.20565982850110262,Liberal
2019,10004,Labrador,Liberal,Yvonne Jones,Y,4851,0.42481828531395044,10,Newfoundland and Labrador,NL,Atlantic,532505,0.4088945438238691,6018728,0.33122930755142294,0.7175301058756971,0.5872909923766727,0.3946763851658088,Liberal,-0.29271182056174666,-0.17839644855280362,-0.06344707761438584,Liberal
2006,10004,Labrador,NDP,Jacob Edward Larkin,N,1037,0.09084537888742882,10,Newfoundland and Labrador,NL,Atlantic,270110,0.22691816882725202,2589597,0.17477014318331874,0.09642897375239383,0.22607275964347848,0.15684423512676032,Liberal,-0.0055835948649650136,8.454091837735433e-4,0.017925908056558415,Liberal
2008,10004,"Labrador""",NDP,Phyllis Artiss,N,1378,0.17847429089496178,10,Newfoundland and Labrador,NL,Atlantic,279528,0.2604956656744904,2515288,0.18181542187841318,0.09084537888742882,0.22691816882725202,0.17477014318331874,Liberal,0.08762891200753296,0.033577496847238375,0.007045278695094442,Liberal
2011,10004,Labrador,NDP,Jacob Larkin,N,2120,0.19827908716797607,10,Newfoundland and Labrador,NL,Atlantic,335453,0.29517127171968616,4512411,0.3064667977000784,0.17847429089496178,0.2604956656744904,0.18181542187841318,Liberal,0.01980479627301429,0.03467560604519576,0.12465137582166522,Liberal
2015,10004,Labrador,NDP,Edward Rudkowski,N,1779,0.14378081306069668,10,Newfoundland and Labrador,NL,Atlantic,234699,0.17924136361484097,3469368,0.19721878810796234,0.19827908716797607,0.29517127171968616,0.3064667977000784,Liberal,-0.05449827410727939,-0.11592990810484519,-0.10924800959211606,Liberal
2019,10004,Labrador,NDP,Michelene Gray,N,2796,0.24485506611787372,10,Newfoundland and Labrador,NL,Atlantic,206173,0.15831403420399537,2903722,0.15980084618906734,0.14378081306069668,0.17924136361484097,0.19721878810796234,Liberal,0.10107425305717704,-0.020927329410845602,-0.037417941918895,Liberal
2006,10005,Random--Burin--St. George's,Conservative,Cynthia Downey,N,12232,0.4075703052112488,10,Newfoundland and Labrador,NL,Atlantic,410780,0.3450943889188056,5374071,0.362692402774378,0.18206542267885473,0.300350537626465,0.29620252753954146,Liberal,0.2255048825323941,0.0447438512923406,0.06648987523483652,Liberal
2008,10005,"Random--Burin--St. George's""",Conservative,Herb Davis,N,4791,0.20498010524964702,10,Newfoundland and Labrador,NL,Atlantic,318021,0.29636777744436016,5209069,0.37653305618631494,0.4075703052112488,0.3450943889188056,0.362692402774378,Open,-0.2025901999616018,-0.04872661147444546,0.013840653411936965,Liberal
2011,10005,Random--Burin--St. George's,Conservative,John Ottenheimer,N,8322,0.31997846816364195,10,Newfoundland and Labrador,NL,Atlantic,430348,0.3786711296128623,5835270,0.39631064426873713,0.20498010524964702,0.29636777744436016,0.37653305618631494,Liberal,0.11499836291399493,0.08230335216850215,0.019777588082422193,Open
2015,10005,Long Range Mountains,Conservative,Wayne Ruth,N,5085,0.1215809104820199,10,Newfoundland and Labrador,NL,Atlantic,249136,0.19026700738199576,5613633,0.3191111168209498,0.31997846816364195,0.3786711296128623,0.39631064426873713,Open,-0.19839755768162204,-0.18840412223086656,-0.07719952744778735,Liberal
2019,10005,Long Range Mountains,Conservative,Josh Eisses,N,10873,0.28295945453599125,10,Newfoundland and Labrador,NL,Atlantic,372812,0.2862711010639605,6239227,0.343364052814173,0.1215809104820199,0.19026700738199576,0.3191111168209498,Liberal,0.16137854405397134,0.09600409368196472,0.0242529359932232,Open
2006,10005,Random--Burin--St. George's,Green,Mark Brennan,N,426,0.014194322271091563,10,Newfoundland and Labrador,NL,Atlantic,27208,0.022857315676768252,664068,0.04481749841518202,0.017904358993729698,0.030437488687866374,0.043065145951607785,Liberal,-0.003710036722638135,-0.0075801730110981215,0.0017523524635742332,Liberal
2008,10005,"Random--Burin--St. George's""",Green,Kaitlin Wainwright,N,462,0.019766397124887692,10,Newfoundland and Labrador,NL,Atlantic,64279,0.05990241011237002,937613,0.06777454635560008,0.014194322271091563,0.022857315676768252,0.04481749841518202,Open,0.005572074853796129,0.037045094435601764,0.022957047940418064,Liberal
